ID,Title,Description,Acceptance,Test_Method,Tools,Dev_Status,Review1_Status,Regression_Status,Files,Dependencies,Notes
ISSUE-0165,API: POST /admin/api/proxy-pools/{id}/endpoints,Implement POST /admin/api/proxy-pools/{id}/endpoints per API契约-详细.md; request_id; stable error codes; no secret leaks.,POST /admin/api/proxy-pools/{id}/endpoints matches contract; tests exist.,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,module:backend,ISSUE-0011 | ISSUE-0033 | ISSUE-0035,priority:P0 milestone:M2 component:backend estimate:S done_at:2026-02-11 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0166,API: GET /admin/api/bindings?pool_id=...,Implement GET /admin/api/bindings?pool_id=... per API契约-详细.md; request_id; stable error codes; no secret leaks.,GET /admin/api/bindings?pool_id=... matches contract; tests exist.,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,module:backend,ISSUE-0011 | ISSUE-0037,priority:P0 milestone:M2 component:backend estimate:S done_at:2026-02-11 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0167,API: POST /admin/api/bindings/recompute,Implement POST /admin/api/bindings/recompute per API契约-详细.md; request_id; stable error codes; no secret leaks.,POST /admin/api/bindings/recompute matches contract; tests exist.,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,module:backend,ISSUE-0011 | ISSUE-0037,priority:P0 milestone:M2 component:backend estimate:S done_at:2026-02-11 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0168,API: POST /admin/api/bindings/{id}/override,Implement POST /admin/api/bindings/{id}/override per API契约-详细.md; request_id; stable error codes; no secret leaks.,POST /admin/api/bindings/{id}/override matches contract; tests exist.,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,module:backend,ISSUE-0011 | ISSUE-0037,priority:P0 milestone:M2 component:backend estimate:S done_at:2026-02-11 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0169,API: POST /admin/api/bindings/{id}/clear-override,Implement POST /admin/api/bindings/{id}/clear-override per API契约-详细.md; request_id; stable error codes; no secret leaks.,POST /admin/api/bindings/{id}/clear-override matches contract; tests exist.,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,module:backend,ISSUE-0011 | ISSUE-0037,priority:P0 milestone:M2 component:backend estimate:S done_at:2026-02-11 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0170,API: POST /admin/api/hydration-runs,Implement POST /admin/api/hydration-runs per API契约-详细.md; request_id; stable error codes; no secret leaks.,POST /admin/api/hydration-runs matches contract; tests exist.,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,module:backend,ISSUE-0011 | ISSUE-0043 | ISSUE-0041,priority:P0 milestone:M4 component:backend estimate:S done_at:2026-02-11 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0171,API: POST /admin/api/hydration-runs/{id}/pause|resume|cancel,Implement POST /admin/api/hydration-runs/{id}/pause|resume|cancel per API契约-详细.md; request_id; stable error codes; no secret leaks.,POST /admin/api/hydration-runs/{id}/pause|resume|cancel matches contract; tests exist.,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,module:backend,ISSUE-0011 | ISSUE-0043 | ISSUE-0041,priority:P0 milestone:M4 component:backend estimate:S done_at:2026-02-11 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0172,API: GET /admin/api/jobs?status=&type=&cursor=,Implement GET /admin/api/jobs?status=&type=&cursor= per API契约-详细.md; request_id; stable error codes; no secret leaks.,GET /admin/api/jobs?status=&type=&cursor= matches contract; tests exist.,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,module:backend,ISSUE-0011 | ISSUE-0041,priority:P0 milestone:M0 component:backend estimate:S done_at:2026-02-11 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0173,API: POST /admin/api/jobs/{id}/retry|cancel|move-to-dlq,Implement POST /admin/api/jobs/{id}/retry|cancel|move-to-dlq per API契约-详细.md; request_id; stable error codes; no secret leaks.,POST /admin/api/jobs/{id}/retry|cancel|move-to-dlq matches contract; tests exist.,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,module:backend,ISSUE-0011 | ISSUE-0041,priority:P0 milestone:M0 component:backend estimate:S done_at:2026-02-11 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0174,API: GET /admin/api/settings,Implement GET /admin/api/settings per API契约-详细.md; request_id; stable error codes; no secret leaks.,GET /admin/api/settings matches contract; tests exist.,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,module:backend,ISSUE-0011 | ISSUE-0039,priority:P0 milestone:M0 component:backend estimate:S done_at:2026-02-11 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0175,API: PUT /admin/api/settings,Implement PUT /admin/api/settings per API契约-详细.md; request_id; stable error codes; no secret leaks.,PUT /admin/api/settings matches contract; tests exist.,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,module:backend,ISSUE-0011 | ISSUE-0039,priority:P0 milestone:M0 component:backend estimate:S done_at:2026-02-11 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0176,Job handler: import_images,Implement handler import_images per 任务系统-Worker与稳定性.md; classify errors; retries/backoff.,handler import_images covered by tests; updates DB as expected.,py -3.11 -m pytest -q backend/tests -k handler,none,DONE,DONE,TODO,backend/app/jobs/handlers/*,ISSUE-0019 | ISSUE-0041,priority:P0 milestone:M1 component:worker estimate:M done_at:2026-02-11 evidence:py -3.11 -m pytest -q backend/tests -k handler:ok
ISSUE-0177,Job handler: hydrate_metadata,Implement handler hydrate_metadata per 任务系统-Worker与稳定性.md; classify errors; retries/backoff.,handler hydrate_metadata covered by tests; updates DB as expected.,py -3.11 -m pytest -q backend/tests -k handler,none,DONE,DONE,TODO,backend/app/jobs/handlers/*,ISSUE-0019 | ISSUE-0041,priority:P0 milestone:M4 component:worker estimate:M done_at:2026-02-11 evidence:py -3.11 -m pytest -q backend/tests -k handler:ok
ISSUE-0178,Job handler: heal_url,Implement handler heal_url per 任务系统-Worker与稳定性.md; classify errors; retries/backoff.,handler heal_url covered by tests; updates DB as expected.,py -3.11 -m pytest -q backend/tests -k handler,none,DONE,DONE,TODO,backend/app/jobs/handlers/*,ISSUE-0019 | ISSUE-0041,priority:P0 milestone:M4 component:worker estimate:M done_at:2026-02-11 evidence:py -3.11 -m pytest -q backend/tests -k handler:ok
ISSUE-0179,Job handler: proxy_probe,Implement handler proxy_probe per 任务系统-Worker与稳定性.md; classify errors; retries/backoff.,handler proxy_probe covered by tests; updates DB as expected.,py -3.11 -m pytest -q backend/tests -k handler,none,DONE,DONE,TODO,backend/app/jobs/handlers/*,ISSUE-0019 | ISSUE-0041,priority:P0 milestone:M2 component:worker estimate:M done_at:2026-02-11 evidence:py -3.11 -m pytest -q backend/tests -k handler:ok
ISSUE-0180,Job handler: easy_proxies_import,Implement handler easy_proxies_import per 任务系统-Worker与稳定性.md; classify errors; retries/backoff.,handler easy_proxies_import covered by tests; updates DB as expected.,py -3.11 -m pytest -q backend/tests -k handler,none,DONE,DONE,TODO,backend/app/jobs/handlers/*,ISSUE-0019 | ISSUE-0041,priority:P0 milestone:M2 component:worker estimate:M done_at:2026-02-11 evidence:py -3.11 -m pytest -q backend/tests -k handler:ok
ISSUE-0181,Frontend skeleton (Vite+React+TS+AntD+Query),Init frontend with Vite React TS; AntD; TanStack Query; routing; api client.,dev server starts; build ok.,pwsh -NoProfile -File scripts/test_frontend.ps1,none,DONE,DONE,TODO,module:frontend,ISSUE-0002,priority:P0 milestone:M6 component:frontend estimate:M done_at:2026-02-11 evidence:pwsh -NoProfile -File scripts/test_frontend.ps1:ok
ISSUE-0182,UI page: Login /admin/login,Implement /admin/login per 前端页面-详细原型.md; empty/error states; request_id display.,page /admin/login renders and loads core data.,pwsh -NoProfile -File scripts/test_frontend.ps1,none,DONE,DONE,TODO,module:frontend,ISSUE-0181,priority:P0 milestone:M6 component:frontend estimate:S done_at:2026-02-11 evidence:pwsh -NoProfile -File scripts/test_frontend.ps1:ok
ISSUE-0183,UI page: Dashboard /admin,Implement /admin per 前端页面-详细原型.md; empty/error states; request_id display.,page /admin renders and loads core data.,pwsh -NoProfile -File scripts/test_frontend.ps1,none,DONE,DONE,TODO,module:frontend,ISSUE-0181,priority:P0 milestone:M6 component:frontend estimate:S done_at:2026-02-11 evidence:pwsh -NoProfile -File scripts/test_frontend.ps1:ok
ISSUE-0184,UI page: Import /admin/import,Implement /admin/import per 前端页面-详细原型.md; empty/error states; request_id display.,page /admin/import renders and loads core data.,pwsh -NoProfile -File scripts/test_frontend.ps1,none,DONE,DONE,TODO,module:frontend,ISSUE-0181,priority:P0 milestone:M6 component:frontend estimate:S done_at:2026-02-11 evidence:pwsh -NoProfile -File scripts/test_frontend.ps1:ok
ISSUE-0185,UI page: ImportDetail /admin/import/:id,Implement /admin/import/:id per 前端页面-详细原型.md; empty/error states; request_id display.,page /admin/import/:id renders and loads core data.,pwsh -NoProfile -File scripts/test_frontend.ps1,none,DONE,DONE,TODO,module:frontend,ISSUE-0181,priority:P0 milestone:M6 component:frontend estimate:S done_at:2026-02-11 evidence:pwsh -NoProfile -File scripts/test_frontend.ps1:ok
ISSUE-0186,UI page: Images /admin/images,Implement /admin/images per 前端页面-详细原型.md; empty/error states; request_id display.,page /admin/images renders and loads core data.,pwsh -NoProfile -File scripts/test_frontend.ps1,none,DONE,DONE,TODO,module:frontend,ISSUE-0181,priority:P0 milestone:M6 component:frontend estimate:S done_at:2026-02-11 evidence:pwsh -NoProfile -File scripts/test_frontend.ps1:ok
ISSUE-0187,UI page: Playground /admin/random,Implement /admin/random per 前端页面-详细原型.md; empty/error states; request_id display.,page /admin/random renders and loads core data.,pwsh -NoProfile -File scripts/test_frontend.ps1,none,DONE,DONE,TODO,module:frontend,ISSUE-0181,priority:P0 milestone:M6 component:frontend estimate:S done_at:2026-02-11 evidence:pwsh -NoProfile -File scripts/test_frontend.ps1:ok
ISSUE-0188,UI page: Tags /admin/tags,Implement /admin/tags per 前端页面-详细原型.md; empty/error states; request_id display.,page /admin/tags renders and loads core data.,pwsh -NoProfile -File scripts/test_frontend.ps1,none,DONE,DONE,TODO,module:frontend,ISSUE-0181,priority:P0 milestone:M6 component:frontend estimate:S done_at:2026-02-11 evidence:pwsh -NoProfile -File scripts/test_frontend.ps1:ok
ISSUE-0189,UI page: Authors /admin/authors,Implement /admin/authors per 前端页面-详细原型.md; empty/error states; request_id display.,page /admin/authors renders and loads core data.,pwsh -NoProfile -File scripts/test_frontend.ps1,none,DONE,DONE,TODO,module:frontend,ISSUE-0181,priority:P0 milestone:M6 component:frontend estimate:S done_at:2026-02-11 evidence:pwsh -NoProfile -File scripts/test_frontend.ps1:ok
ISSUE-0190,UI page: Tokens /admin/tokens,Implement /admin/tokens per 前端页面-详细原型.md; empty/error states; request_id display.,page /admin/tokens renders and loads core data.,pwsh -NoProfile -File scripts/test_frontend.ps1,none,DONE,DONE,TODO,module:frontend,ISSUE-0181,priority:P0 milestone:M6 component:frontend estimate:S done_at:2026-02-11 evidence:pwsh -NoProfile -File scripts/test_frontend.ps1:ok
ISSUE-0191,UI page: Proxies /admin/proxies,Implement /admin/proxies per 前端页面-详细原型.md; empty/error states; request_id display.,page /admin/proxies renders and loads core data.,pwsh -NoProfile -File scripts/test_frontend.ps1,none,DONE,DONE,TODO,module:frontend,ISSUE-0181,priority:P0 milestone:M6 component:frontend estimate:S done_at:2026-02-11 evidence:pwsh -NoProfile -File scripts/test_frontend.ps1:ok
ISSUE-0192,UI page: Bindings /admin/bindings,Implement /admin/bindings per 前端页面-详细原型.md; empty/error states; request_id display.,page /admin/bindings renders and loads core data.,pwsh -NoProfile -File scripts/test_frontend.ps1,none,DONE,DONE,TODO,module:frontend,ISSUE-0181,priority:P0 milestone:M6 component:frontend estimate:S done_at:2026-02-11 evidence:pwsh -NoProfile -File scripts/test_frontend.ps1:ok
ISSUE-0193,UI page: Jobs /admin/jobs,Implement /admin/jobs per 前端页面-详细原型.md; empty/error states; request_id display.,page /admin/jobs renders and loads core data.,pwsh -NoProfile -File scripts/test_frontend.ps1,none,DONE,DONE,TODO,module:frontend,ISSUE-0181,priority:P0 milestone:M6 component:frontend estimate:S done_at:2026-02-11 evidence:pwsh -NoProfile -File scripts/test_frontend.ps1:ok
ISSUE-0194,UI page: Settings /admin/settings,Implement /admin/settings per 前端页面-详细原型.md; empty/error states; request_id display.,page /admin/settings renders and loads core data.,pwsh -NoProfile -File scripts/test_frontend.ps1,none,DONE,DONE,TODO,module:frontend,ISSUE-0181,priority:P0 milestone:M6 component:frontend estimate:S done_at:2026-02-11 evidence:pwsh -NoProfile -File scripts/test_frontend.ps1:ok
ISSUE-0195,UI page: Audit /admin/audit,Implement /admin/audit per 前端页面-详细原型.md; empty/error states; request_id display.,page /admin/audit renders and loads core data.,pwsh -NoProfile -File scripts/test_frontend.ps1,none,DONE,DONE,TODO,module:frontend,ISSUE-0181,priority:P0 milestone:M6 component:frontend estimate:S done_at:2026-02-11 evidence:pwsh -NoProfile -File scripts/test_frontend.ps1:ok
ISSUE-0196,UI action: 登录,Wire UI action '登录' to admin API; show success/error; no secret echo.,action '登录' works and updates UI.,pwsh -NoProfile -File scripts/test_frontend.ps1,none,DONE,DONE,TODO,module:frontend,ISSUE-0181,priority:P0 milestone:M6 component:frontend estimate:S done_at:2026-02-11 evidence:pwsh -NoProfile -File scripts/test_frontend.ps1:ok
ISSUE-0197,UI action: 去导入,Wire UI action '去导入' to admin API; show success/error; no secret echo.,action '去导入' works and updates UI.,pwsh -NoProfile -File scripts/test_frontend.ps1,none,DONE,DONE,TODO,module:frontend,ISSUE-0181,priority:P0 milestone:M6 component:frontend estimate:S done_at:2026-02-11 evidence:pwsh -NoProfile -File scripts/test_frontend.ps1:ok
ISSUE-0198,UI action: 创建补全任务,Wire UI action '创建补全任务' to admin API; show success/error; no secret echo.,action '创建补全任务' works and updates UI.,pwsh -NoProfile -File scripts/test_frontend.ps1,none,DONE,DONE,TODO,module:frontend,ISSUE-0181,priority:P0 milestone:M6 component:frontend estimate:S done_at:2026-02-11 evidence:pwsh -NoProfile -File scripts/test_frontend.ps1:ok
ISSUE-0199,UI action: 去添加 Token,Wire UI action '去添加 Token' to admin API; show success/error; no secret echo.,action '去添加 Token' works and updates UI.,pwsh -NoProfile -File scripts/test_frontend.ps1,none,DONE,DONE,TODO,module:frontend,ISSUE-0181,priority:P0 milestone:M6 component:frontend estimate:S done_at:2026-02-11 evidence:pwsh -NoProfile -File scripts/test_frontend.ps1:ok
ISSUE-0200,UI action: 刷新代理,Wire UI action '刷新代理' to admin API; show success/error; no secret echo.,action '刷新代理' works and updates UI.,pwsh -NoProfile -File scripts/test_frontend.ps1,none,DONE,DONE,TODO,module:frontend,ISSUE-0181,priority:P0 milestone:M6 component:frontend estimate:S done_at:2026-02-11 evidence:pwsh -NoProfile -File scripts/test_frontend.ps1:ok
ISSUE-0201,UI action: 打开 Playground,Wire UI action '打开 Playground' to admin API; show success/error; no secret echo.,action '打开 Playground' works and updates UI.,pwsh -NoProfile -File scripts/test_frontend.ps1,none,DONE,DONE,TODO,module:frontend,ISSUE-0181,priority:P0 milestone:M6 component:frontend estimate:S done_at:2026-02-11 evidence:pwsh -NoProfile -File scripts/test_frontend.ps1:ok
ISSUE-0202,UI action: 从该标签随机一张（跳转到 Playground 预填）,Wire UI action '从该标签随机一张（跳转到 Playground 预填）' to admin API; show success/error; no secret echo.,action '从该标签随机一张（跳转到 Playground 预填）' works and updates UI.,pwsh -NoProfile -File scripts/test_frontend.ps1,none,DONE,DONE,TODO,module:frontend,ISSUE-0181,priority:P0 milestone:M6 component:frontend estimate:S done_at:2026-02-11 evidence:pwsh -NoProfile -File scripts/test_frontend.ps1:ok
ISSUE-0203,UI action: 导入,Wire UI action '导入' to admin API; show success/error; no secret echo.,action '导入' works and updates UI.,pwsh -NoProfile -File scripts/test_frontend.ps1,none,TODO,TODO,TODO,module:frontend,ISSUE-0181,priority:P0 milestone:M6 component:frontend estimate:S
ISSUE-0204,UI action: 从 easy_proxies 导入,Wire UI action '从 easy_proxies 导入' to admin API; show success/error; no secret echo.,action '从 easy_proxies 导入' works and updates UI.,pwsh -NoProfile -File scripts/test_frontend.ps1,none,TODO,TODO,TODO,module:frontend,ISSUE-0181,priority:P0 milestone:M6 component:frontend estimate:S
ISSUE-0205,UI action: 探测健康（入队）,Wire UI action '探测健康（入队）' to admin API; show success/error; no secret echo.,action '探测健康（入队）' works and updates UI.,pwsh -NoProfile -File scripts/test_frontend.ps1,none,TODO,TODO,TODO,module:frontend,ISSUE-0181,priority:P0 milestone:M6 component:frontend estimate:S
ISSUE-0206,UI action: 保存,Wire UI action '保存' to admin API; show success/error; no secret echo.,action '保存' works and updates UI.,pwsh -NoProfile -File scripts/test_frontend.ps1,none,TODO,TODO,TODO,module:frontend,ISSUE-0181,priority:P0 milestone:M6 component:frontend estimate:S
ISSUE-0207,ErrorCode: 200,Define and use error code 200; add mapping tests where applicable.,code 200 present in enum and used by at least one path; tests cover.,py -3.11 -m pytest -q backend/tests -k error_codes,none,TODO,TODO,TODO,backend/app/core/errors.py | backend/tests/*,ISSUE-0004,priority:P0 milestone:M0 component:backend estimate:S
ISSUE-0208,ErrorCode: 404,Define and use error code 404; add mapping tests where applicable.,code 404 present in enum and used by at least one path; tests cover.,py -3.11 -m pytest -q backend/tests -k error_codes,none,TODO,TODO,TODO,backend/app/core/errors.py | backend/tests/*,ISSUE-0004,priority:P0 milestone:M0 component:backend estimate:S
ISSUE-0209,ErrorCode: BAD_REQUEST,Define and use error code BAD_REQUEST; add mapping tests where applicable.,code BAD_REQUEST present in enum and used by at least one path; tests cover.,py -3.11 -m pytest -q backend/tests -k error_codes,none,TODO,TODO,TODO,backend/app/core/errors.py | backend/tests/*,ISSUE-0004,priority:P0 milestone:M0 component:backend estimate:S
ISSUE-0210,ErrorCode: UNAUTHORIZED,Define and use error code UNAUTHORIZED; add mapping tests where applicable.,code UNAUTHORIZED present in enum and used by at least one path; tests cover.,py -3.11 -m pytest -q backend/tests -k error_codes,none,TODO,TODO,TODO,backend/app/core/errors.py | backend/tests/*,ISSUE-0004,priority:P0 milestone:M0 component:backend estimate:S
ISSUE-0211,ErrorCode: FORBIDDEN,Define and use error code FORBIDDEN; add mapping tests where applicable.,code FORBIDDEN present in enum and used by at least one path; tests cover.,py -3.11 -m pytest -q backend/tests -k error_codes,none,TODO,TODO,TODO,backend/app/core/errors.py | backend/tests/*,ISSUE-0004,priority:P0 milestone:M0 component:backend estimate:S
ISSUE-0212,ErrorCode: NOT_FOUND,Define and use error code NOT_FOUND; add mapping tests where applicable.,code NOT_FOUND present in enum and used by at least one path; tests cover.,py -3.11 -m pytest -q backend/tests -k error_codes,none,TODO,TODO,TODO,backend/app/core/errors.py | backend/tests/*,ISSUE-0004,priority:P0 milestone:M0 component:backend estimate:S
ISSUE-0213,ErrorCode: INTERNAL_ERROR,Define and use error code INTERNAL_ERROR; add mapping tests where applicable.,code INTERNAL_ERROR present in enum and used by at least one path; tests cover.,py -3.11 -m pytest -q backend/tests -k error_codes,none,TODO,TODO,TODO,backend/app/core/errors.py | backend/tests/*,ISSUE-0004,priority:P0 milestone:M0 component:backend estimate:S
ISSUE-0214,ErrorCode: NO_MATCH,Define and use error code NO_MATCH; add mapping tests where applicable.,code NO_MATCH present in enum and used by at least one path; tests cover.,py -3.11 -m pytest -q backend/tests -k error_codes,none,TODO,TODO,TODO,backend/app/core/errors.py | backend/tests/*,ISSUE-0004,priority:P0 milestone:M0 component:backend estimate:S
ISSUE-0215,ErrorCode: UPSTREAM_STREAM_ERROR,Define and use error code UPSTREAM_STREAM_ERROR; add mapping tests where applicable.,code UPSTREAM_STREAM_ERROR present in enum and used by at least one path; tests cover.,py -3.11 -m pytest -q backend/tests -k error_codes,none,TODO,TODO,TODO,backend/app/core/errors.py | backend/tests/*,ISSUE-0004,priority:P0 milestone:M0 component:backend estimate:S
ISSUE-0216,ErrorCode: UPSTREAM_403,Define and use error code UPSTREAM_403; add mapping tests where applicable.,code UPSTREAM_403 present in enum and used by at least one path; tests cover.,py -3.11 -m pytest -q backend/tests -k error_codes,none,TODO,TODO,TODO,backend/app/core/errors.py | backend/tests/*,ISSUE-0004,priority:P0 milestone:M0 component:backend estimate:S
ISSUE-0217,ErrorCode: UPSTREAM_404,Define and use error code UPSTREAM_404; add mapping tests where applicable.,code UPSTREAM_404 present in enum and used by at least one path; tests cover.,py -3.11 -m pytest -q backend/tests -k error_codes,none,TODO,TODO,TODO,backend/app/core/errors.py | backend/tests/*,ISSUE-0004,priority:P0 milestone:M0 component:backend estimate:S
ISSUE-0218,ErrorCode: UPSTREAM_RATE_LIMIT,Define and use error code UPSTREAM_RATE_LIMIT; add mapping tests where applicable.,code UPSTREAM_RATE_LIMIT present in enum and used by at least one path; tests cover.,py -3.11 -m pytest -q backend/tests -k error_codes,none,TODO,TODO,TODO,backend/app/core/errors.py | backend/tests/*,ISSUE-0004,priority:P0 milestone:M0 component:backend estimate:S
ISSUE-0219,ErrorCode: INVALID_UPLOAD_TYPE,Define and use error code INVALID_UPLOAD_TYPE; add mapping tests where applicable.,code INVALID_UPLOAD_TYPE present in enum and used by at least one path; tests cover.,py -3.11 -m pytest -q backend/tests -k error_codes,none,TODO,TODO,TODO,backend/app/core/errors.py | backend/tests/*,ISSUE-0004,priority:P0 milestone:M0 component:backend estimate:S
ISSUE-0220,ErrorCode: PAYLOAD_TOO_LARGE,Define and use error code PAYLOAD_TOO_LARGE; add mapping tests where applicable.,code PAYLOAD_TOO_LARGE present in enum and used by at least one path; tests cover.,py -3.11 -m pytest -q backend/tests -k error_codes,none,TODO,TODO,TODO,backend/app/core/errors.py | backend/tests/*,ISSUE-0004,priority:P0 milestone:M0 component:backend estimate:S
ISSUE-0221,ErrorCode: UNSUPPORTED_URL,Define and use error code UNSUPPORTED_URL; add mapping tests where applicable.,code UNSUPPORTED_URL present in enum and used by at least one path; tests cover.,py -3.11 -m pytest -q backend/tests -k error_codes,none,TODO,TODO,TODO,backend/app/core/errors.py | backend/tests/*,ISSUE-0004,priority:P0 milestone:M0 component:backend estimate:S
ISSUE-0222,ErrorCode: TOKEN_REFRESH_FAILED,Define and use error code TOKEN_REFRESH_FAILED; add mapping tests where applicable.,code TOKEN_REFRESH_FAILED present in enum and used by at least one path; tests cover.,py -3.11 -m pytest -q backend/tests -k error_codes,none,TODO,TODO,TODO,backend/app/core/errors.py | backend/tests/*,ISSUE-0004,priority:P0 milestone:M0 component:backend estimate:S
ISSUE-0223,ErrorCode: TOKEN_BACKOFF,Define and use error code TOKEN_BACKOFF; add mapping tests where applicable.,code TOKEN_BACKOFF present in enum and used by at least one path; tests cover.,py -3.11 -m pytest -q backend/tests -k error_codes,none,TODO,TODO,TODO,backend/app/core/errors.py | backend/tests/*,ISSUE-0004,priority:P0 milestone:M0 component:backend estimate:S
ISSUE-0224,ErrorCode: NO_TOKEN_AVAILABLE,Define and use error code NO_TOKEN_AVAILABLE; add mapping tests where applicable.,code NO_TOKEN_AVAILABLE present in enum and used by at least one path; tests cover.,py -3.11 -m pytest -q backend/tests -k error_codes,none,TODO,TODO,TODO,backend/app/core/errors.py | backend/tests/*,ISSUE-0004,priority:P0 milestone:M0 component:backend estimate:S
ISSUE-0225,ErrorCode: PROXY_REQUIRED,Define and use error code PROXY_REQUIRED; add mapping tests where applicable.,code PROXY_REQUIRED present in enum and used by at least one path; tests cover.,py -3.11 -m pytest -q backend/tests -k error_codes,none,TODO,TODO,TODO,backend/app/core/errors.py | backend/tests/*,ISSUE-0004,priority:P0 milestone:M0 component:backend estimate:S
ISSUE-0226,ErrorCode: PROXY_AUTH_FAILED,Define and use error code PROXY_AUTH_FAILED; add mapping tests where applicable.,code PROXY_AUTH_FAILED present in enum and used by at least one path; tests cover.,py -3.11 -m pytest -q backend/tests -k error_codes,none,TODO,TODO,TODO,backend/app/core/errors.py | backend/tests/*,ISSUE-0004,priority:P0 milestone:M0 component:backend estimate:S
ISSUE-0227,ErrorCode: PROXY_CONNECT_FAILED,Define and use error code PROXY_CONNECT_FAILED; add mapping tests where applicable.,code PROXY_CONNECT_FAILED present in enum and used by at least one path; tests cover.,py -3.11 -m pytest -q backend/tests -k error_codes,none,TODO,TODO,TODO,backend/app/core/errors.py | backend/tests/*,ISSUE-0004,priority:P0 milestone:M0 component:backend estimate:S
ISSUE-0228,Metric: random_requests_total,Add metric random_requests_total: Count /random requests.,metric random_requests_total exposed on /metrics and updated in code.,py -3.11 -m pytest -q backend/tests -k metrics,none,TODO,TODO,TODO,backend/app/observability/*,ISSUE-0011,priority:P0 milestone:M7 component:observability estimate:S
ISSUE-0229,Metric: random_no_match_total,Add metric random_no_match_total: Count NO_MATCH.,metric random_no_match_total exposed on /metrics and updated in code.,py -3.11 -m pytest -q backend/tests -k metrics,none,TODO,TODO,TODO,backend/app/observability/*,ISSUE-0011,priority:P0 milestone:M7 component:observability estimate:S
ISSUE-0230,Metric: upstream_stream_errors_total,Add metric upstream_stream_errors_total: Count upstream stream failures.,metric upstream_stream_errors_total exposed on /metrics and updated in code.,py -3.11 -m pytest -q backend/tests -k metrics,none,TODO,TODO,TODO,backend/app/observability/*,ISSUE-0011,priority:P0 milestone:M7 component:observability estimate:S
ISSUE-0231,Metric: jobs_claim_total,Add metric jobs_claim_total: Count jobs claimed.,metric jobs_claim_total exposed on /metrics and updated in code.,py -3.11 -m pytest -q backend/tests -k metrics,none,TODO,TODO,TODO,backend/app/observability/*,ISSUE-0011,priority:P0 milestone:M7 component:observability estimate:S
ISSUE-0232,Metric: jobs_failed_total,Add metric jobs_failed_total: Count jobs failed.,metric jobs_failed_total exposed on /metrics and updated in code.,py -3.11 -m pytest -q backend/tests -k metrics,none,TODO,TODO,TODO,backend/app/observability/*,ISSUE-0011,priority:P0 milestone:M7 component:observability estimate:S
ISSUE-0233,Metric: proxy_probe_latency_ms,Add metric proxy_probe_latency_ms: Observe proxy probe latency.,metric proxy_probe_latency_ms exposed on /metrics and updated in code.,py -3.11 -m pytest -q backend/tests -k metrics,none,TODO,TODO,TODO,backend/app/observability/*,ISSUE-0011,priority:P0 milestone:M7 component:observability estimate:S
ISSUE-0234,Metric: token_refresh_fail_total,Add metric token_refresh_fail_total: Count token refresh failures.,metric token_refresh_fail_total exposed on /metrics and updated in code.,py -3.11 -m pytest -q backend/tests -k metrics,none,TODO,TODO,TODO,backend/app/observability/*,ISSUE-0011,priority:P0 milestone:M7 component:observability estimate:S
ISSUE-0235,CI: backend tests,Run backend tests in CI; fail build on errors.,CI step exists and fails on regression.,manual: validate workflow + run scripts locally,none,TODO,TODO,TODO,module:ci,ISSUE-0002,priority:P0 milestone:M7 component:ci estimate:S
ISSUE-0236,CI: frontend tests,Run frontend tests in CI; fail build on errors.,CI step exists and fails on regression.,manual: validate workflow + run scripts locally,none,TODO,TODO,TODO,module:ci,ISSUE-0002,priority:P0 milestone:M7 component:ci estimate:S
ISSUE-0237,CI: lint/format,Run linters/format checks in CI; fail build on errors.,CI step exists and fails on regression.,manual: validate workflow + run scripts locally,none,TODO,TODO,TODO,module:ci,ISSUE-0002,priority:P0 milestone:M7 component:ci estimate:S
